Id,SalePrice
1461,125932.69163189808
1462,151015.69653275577
1463,177142.30284838096
1464,182882.89090088036
1465,196784.51616332482
1466,182844.30818456318
1467,170636.31731658746
1468,175512.99244975316
1469,181998.210547989
1470,125545.02296207998
1471,202904.45799643834
1472,98392.35354359714
1473,98475.94356105983
1474,151611.51836360368
1475,134706.7429560382
1476,376450.80464535736
1477,247105.7754868886
1478,304441.76209007925
1479,257563.38357538814
1480,471453.48603459494
1481,302134.2417892602
1482,205199.37444634415
1483,183459.51482884894
1484,177021.91731403067
1485,171971.56155659098
1486,199877.09727135036
1487,320038.534944849
1488,236637.12529694333
1489,207815.7182845473
1490,209358.93104948913
1491,194584.84845290444
1492,101128.0063735333
1493,177561.57727683772
1494,290814.8142165799
1495,290891.46046699455
1496,235817.4538933024
1497,189425.3867597044
1498,153942.2009302835
1499,153263.28659761648
1500,158551.09171707742
1501,173798.55418201804
1502,161358.90763096718
1503,291887.24381526734
1504,230246.2464308936
1505,213902.48829482065
1506,186430.7355263506
1507,223494.1948469376
1508,193279.9998126993
1509,162852.1290114112
1510,149377.7823058706
1511,150018.38416018174
1512,167405.22343012775
1513,145337.5112515816
1514,155741.71672567463
1515,183633.2167911858
1516,158716.77027091951
1517,151075.7230861555
1518,135155.86304944206
1519,229372.29426863274
1520,139638.26906688276
1521,143428.46739100816
1522,162016.180942607
1523,116521.48683722678
1524,123778.58194686798
1525,125877.39781632992
1526,128670.02904591392
1527,103531.95891006982
1528,126380.9664262968
1529,141102.21377300867
1530,163948.04050614813
1531,135587.64080034167
1532,108904.78472728819
1533,144638.11386005292
1534,116871.76997520516
1535,150713.9436016709
1536,119754.89960846066
1537,90551.08146497769
1538,167082.97893566708
1539,231277.0334659871
1540,120043.16922569525
1541,143997.20558257046
1542,142016.38927955818
1543,209179.36112355965
1544,84757.06580231087
1545,106243.34865150374
1546,125854.14601719979
1547,138818.59772063966
1548,133410.762640936
1549,116480.12474792785
1550,144473.9711111895
1551,122296.01377636731
1552,141701.60208840354
1553,143103.12981215303
1554,116823.94309560282
1555,171892.04705937207
1556,99050.5746037337
1557,129358.8072121042
1558,98065.09002841222
1559,120868.5389976739
1560,153978.90870773955
1561,150896.5051128642
1562,125608.19726865388
1563,123659.27655360989
1564,163248.48099360344
1565,156108.8222531408
1566,227410.46961205534
1567,83423.39114574617
1568,219245.21179189385
1569,151391.67027048342
1570,135142.14863940928
1571,131372.7909204146
1572,145215.58095860566
1573,238633.39420518972
1574,124702.44723492903
1575,216797.268090397
1576,228984.6308608442
1577,201676.84157669902
1578,144151.91112186172
1579,141783.6368443391
1580,192384.32931585688
1581,138079.64973839474
1582,129166.70986861986
1583,331803.6527154614
1584,237185.67628593947
1585,142721.87929051078
1586,77759.6712886172
1587,106831.13821817048
1588,147185.07732433203
1589,103038.04454521542
1590,133669.6108028237
1591,108002.79237010604
1592,129138.23589838711
1593,121260.36624324573
1594,143057.18585826657
1595,128118.40434073357
1596,226927.19829274886
1597,168570.66866648593
1598,185923.76549740252
1599,195334.39968022204
1600,188101.21073561822
1601,79985.62746091762
1602,116522.01347916607
1603,97243.6342907792
1604,279837.20419170527
1605,247732.6412126327
1606,165277.27201182986
1607,167149.44217497593
1608,220589.93066913195
1609,199598.90277820695
1610,167102.3207338194
1611,150861.76133906652
1612,172069.32894897234
1613,168166.75624290152
1614,121691.41992906599
1615,87864.89862240922
1616,82929.8736766498
1617,89782.57218624138
1618,124747.5545006468
1619,129540.93671748393
1620,163143.52794487693
1621,139612.6503075125
1622,148475.68377196087
1623,280290.60483895894
1624,213099.65336316568
1625,127550.77904861407
1626,172999.65739082612
1627,182886.71565928624
1628,277850.2502946959
1629,177102.15515846293
1630,350429.8090694921
1631,211198.7526051232
1632,245256.356321065
1633,169272.91882842447
1634,184246.74781279045
1635,179470.4032968165
1636,164378.4433084677
1637,181402.46231881581
1638,205821.47565782652
1639,175995.92472012687
1640,247874.76127496935
1641,180312.72783540643
1642,222529.6261317389
1643,224584.56109946503
1644,226933.14808738892
1645,183865.51785279042
1646,157593.95097640314
1647,164457.74596196745
1648,143988.70124016158
1649,137723.9336065497
1650,122942.3398408587
1651,122269.92869020453
1652,96034.67049413908
1653,97785.87858697047
1654,154479.18203686122
1655,152688.26074893354
1656,150430.9983948375
1657,154397.88712459494
1658,155604.728965506
1659,140029.8115528461
1660,152090.33643977516
1661,449784.9212011149
1662,366279.7544171401
1663,371871.0082458248
1664,457917.9936722445
1665,309474.6745847161
1666,328772.43725568755
1667,359771.852160073
1668,325670.5010816419
1669,300711.5534570282
1670,336436.9811022934
1671,262364.0714101937
1672,476821.4910780886
1673,304843.1055027396
1674,254752.36451829594
1675,190685.74978474432
1676,191947.13994453207
1677,214854.75067818045
1678,462208.638389652
1679,386327.8686973679
1680,319880.97594444454
1681,262158.4499088843
1682,302464.5283175825
1683,190533.328646596
1684,173799.6495404619
1685,176037.22305093895
1686,177501.14735269843
1687,169272.87383188482
1688,189772.41792346595
1689,191100.7564804456
1690,185213.1264569743
1691,175101.17103902518
1692,266649.4520423784
1693,169612.40823315192
1694,182203.26323736238
1695,170671.0197245319
1696,269105.77046552266
1697,173298.67012515705
1698,343321.46632395394
1699,340382.48808263516
1700,239059.8439020143
1701,261455.64069743213
1702,255653.30443603173
1703,254148.95514099198
1704,296730.8964274679
1705,233003.7970539817
1706,457750.72131547617
1707,217136.4729469985
1708,217136.5870664003
1709,279143.18674478825
1710,220691.4025512727
1711,263790.73611322575
1712,238797.80524141697
1713,264585.6054297866
1714,218767.54105145135
1715,200639.52016872435
1716,180822.69255075525
1717,165635.22276946146
1718,136664.851165379
1719,209426.3572249798
1720,244826.46577286962
1721,167628.9913119415
1722,126642.55423527543
1723,154972.1570392336
1724,212492.66288918932
1725,230079.50910784153
1726,192206.698901681
1727,175766.91085650795
1728,185599.40720481038
1729,165069.0991161468
1730,161562.50174421325
1731,123077.10127622935
1732,130707.64954669654
1733,125981.70352789013
1734,132845.33823260292
1735,132715.21915564098
1736,120349.17259207873
1737,355650.62528814934
1738,214769.03953012664
1739,276020.776337379
1740,207527.47953848288
1741,185149.07941230244
1742,172824.4483643533
1743,175039.51190369166
1744,308212.5356186343
1745,233729.22378433932
1746,254757.28220002205
1747,212076.30762992412
1748,213149.76187862642
1749,160008.0656445133
1750,146610.1433607265
1751,225113.09436219203
1752,123321.58759501285
1753,143267.0197836003
1754,208333.62873794508
1755,168655.88347547204
1756,124222.93872380265
1757,121673.7367086892
1758,151180.56602101316
1759,163396.42292985012
1760,157629.93767078684
1761,150065.88071849954
1762,180446.62291579682
1763,169958.92241784383
1764,120050.95010057499
1765,180181.1462965992
1766,173339.46506514165
1767,200862.33048029247
1768,143128.07861583438
1769,164674.76452842006
1770,140979.32581783066
1771,137710.06166354156
1772,134504.2799166226
1773,140748.40619311767
1774,133998.9397493486
1775,134113.0386612583
1776,122351.5227687847
1777,119379.85250836796
1778,135275.50241035438
1779,120516.11785989546
1780,174228.04425598192
