Id,SalePrice
1461,141764.88832403452
1462,158604.371536388
1463,195898.80800905701
1464,199944.46803086062
1465,175145.62748370413
1466,180822.23514599763
1467,191696.6389746059
1468,168908.12645345027
1469,185396.3048810715
1470,137681.67203704346
1471,196914.84351416546
1472,125582.44644135571
1473,130302.72759233862
1474,157016.86636135218
1475,108783.06475474052
1476,278431.06525067496
1477,234415.35711456937
1478,257837.51913685867
1479,251365.12976567337
1480,391871.76221708825
1481,275908.45380659704
1482,195705.64513536912
1483,186180.36704962532
1484,170700.19093290545
1485,162244.74075217324
1486,191823.3229755832
1487,283604.90045221004
1488,234152.28167288023
1489,185794.3886186621
1490,224291.26005751264
1491,198518.9358774758
1492,107129.10186883388
1493,197841.39527305437
1494,261854.94784880994
1495,256501.89102898876
1496,213725.29145143752
1497,175658.8316476335
1498,153975.32939153633
1499,150644.99444013942
1500,160342.64754420123
1501,204163.60980717186
1502,137644.71767188358
1503,244306.34679097836
1504,218764.36551786563
1505,222102.0322518281
1506,219994.0848029352
1507,263496.88019359804
1508,211519.59885909094
1509,164239.03878916215
1510,173070.39643237024
1511,161551.83775361825
1512,203609.6022829454
1513,165222.12667141773
1514,213971.95099522895
1515,233409.42488254953
1516,155398.11699789896
1517,167910.59601338397
1518,183145.8791320139
1519,245147.18460772888
1520,146562.72377067473
1521,152599.53419004256
1522,192669.0482489594
1523,122857.66157979322
1524,115374.14736366825
1525,120109.68631021246
1526,115218.80673579725
1527,119085.95752020695
1528,150595.6073606598
1529,148234.71796912176
1530,212088.61265183648
1531,166233.83368535503
1532,92025.41621868023
1533,156005.60614806862
1534,131610.5400283317
1535,178040.60181892055
1536,121421.7105672557
1537,113765.45271451115
1538,152383.4561527708
1539,176027.40729949196
1540,157057.64993431608
1541,151872.50589879733
1542,172517.00913113033
1543,189272.64923530302
1544,83789.0357834031
1545,101747.56282272177
1546,120529.43342233512
1547,145249.7593845162
1548,134095.48957424393
1549,128627.84480903912
1550,144883.84407495064
1551,119220.99818325746
1552,166170.2595904616
1553,149962.20508193094
1554,116643.40024438164
1555,193875.87960464464
1556,97944.03531214086
1557,121082.15143710739
1558,91175.33549404521
1559,122105.42414840609
1560,146736.21874747475
1561,195949.6103684095
1562,136405.86632808356
1563,124690.5107818806
1564,181878.96134759768
1565,155124.84418955576
1566,217538.3356177774
1567,88705.42226300074
1568,236788.5365554403
1569,168494.40682068974
1570,132532.18395816674
1571,136609.08403833548
1572,165514.0588589229
1573,222416.49945060047
1574,157812.97132200582
1575,218093.1603090336
1576,241362.11732141298
1577,189302.1763601931
1578,136632.26022039237
1579,155688.72937600056
