Id,SalePrice
1461,146141.91662653442
1462,155730.39979038504
1463,173720.41452380153
1464,202503.21455510613
1465,201701.44831476267
1466,179133.09142838116
1467,195407.6384847744
1468,165304.74278834043
1469,207738.7919466095
1470,110745.01609636121
1471,198445.21759324986
1472,123653.5566812614
1473,97860.12787014293
1474,146388.8515619042
1475,125818.47152287769
1476,318564.3182341722
1477,255716.9764523639
1478,293229.6811864977
1479,266532.622773455
1480,406467.35028550075
1481,290471.49800099945
1482,214568.93934328458
1483,175717.3669235336
1484,172686.67639317364
1485,189251.14629925648
1486,208263.4748309129
1487,296411.222902142
1488,263798.5368740235
1489,196318.83067629766
1490,228648.7759050685
1491,216326.10914907488
1492,100151.05386636988
1493,205560.17387924483
1494,289117.7161921493
1495,276097.37640640885
1496,216356.69251651666
1497,176160.1519637413
1498,159313.31593845855
1499,157508.27660765965
1500,145149.92436609115
1501,188557.47195003997
1502,149422.3118931756
1503,283498.5267870126
1504,249438.32084034337
1505,224686.75778828817
1506,197786.74917657836
1507,251874.065194458
1508,207267.15815902012
1509,161688.05786717543
1510,141378.28254926926
1511,144904.82700099773
1512,184880.26640529372
1513,165693.51743284217
1514,148776.5173714368
1515,208277.9606312036
1516,170148.92635377985
1517,175650.66971365316
1518,132776.2757922567
1519,250271.7715290466
1520,128845.39546307735
1521,132415.43421354122
1522,192428.3330200303
1523,83773.40603797627
1524,118464.26366603118
1525,113767.67839989369
1526,83400.7804127303
1527,89376.3870164014
1528,160439.35358631425
1529,135307.25765459845
1530,236588.14210571605
1531,128835.89188494836
1532,92377.16601642966
1533,148672.6850571304
1534,135737.40048687812
1535,160679.55242688162
1536,106331.27596543869
1537,27631.288636111887
1538,195202.96342430077
1539,224668.58387488523
1540,104847.65927841631
1541,162656.08564737742
1542,153456.61378185148
1543,208260.93201166438
1544,65841.18677330413
1545,133426.51458754065
1546,132177.81411881908
1547,141587.92268705252
1548,151692.4116902987
1549,129215.62462576176
1550,118120.39032139792
1551,131441.22351349588
1552,130847.99362814939
1553,158390.34299360914
1554,128530.76471923525
1555,167243.19762475672
1556,79724.96323439479
1557,72180.45052790106
1558,100105.14365951438
1559,56623.15724297124
1560,125341.62260203343
1561,109621.5265436864
1562,124236.75482135569
1563,117863.67504026298
1564,145949.9380066609
1565,134516.86056475178
1566,256010.98268247233
1567,55581.615461763926
1568,221226.25585527462
1569,98528.19256571564
1570,145788.58836898254
1571,110484.65473974193
1572,147129.62219301797
1573,252052.718061239
1574,114595.5438294711
1575,246168.37420025514
1576,249733.52163133747
1577,206467.69227558468
1578,142730.41292279656
1579,135387.2456475275
1580,212698.0711220093
1581,147381.8381785804
1582,116487.29523128062
1583,313190.86510059214
1584,236300.19655593322
1585,151359.94821385155
1586,47719.688267168356
1587,104072.49971906026
1588,152255.1139774588
1589,98791.29409626592
1590,133775.338016988
1591,60450.7265392174
1592,121787.98877591663
1593,127587.73372800555
1594,127640.80577245308
1595,92211.9329098768
1596,219647.79370223964
1597,186553.1482080049
1598,204559.21381594217
1599,202369.10366081563
1600,186639.20208966057
1601,19468.816268486204
1602,143210.7017615838
1603,62877.191361462465
1604,255485.39924507425
1605,259191.18837749236
1606,174768.2476815821
1607,189825.4423383267
1608,209082.12481506588
1609,200636.00744641945
1610,150151.2160984662
1611,148691.26026369026
1612,168176.32709223265
1613,173356.55505521153
1614,120635.17477194918
1615,60964.43721483438
1616,37666.77792267548
1617,65999.31543872715
1618,121336.50519976742
1619,150549.69564293977
1620,185319.77253348497
1621,142427.08196660923
1622,134588.47136100056
1623,263002.6439710129
1624,210678.433356907
1625,138806.8291492227
1626,186525.90869666776
1627,197605.47531532915
1628,282755.2490225041
1629,192209.49803472753
1630,325522.0477942717
1631,213033.6772449657
1632,234453.27377752005
1633,186599.15591627406
1634,183631.1580633002
1635,175875.82102218643
1636,156512.02734592976
1637,190359.59633260733
1638,223156.32728593424
1639,203122.12381035322
1640,272713.242838169
1641,201748.60124083934
1642,226240.5691979723
1643,235593.65850701532
1644,244488.69587103976
1645,225170.13985900348
1646,171139.55963763385
1647,177508.83123330376
1648,134480.9335331244
1649,135561.14096158743
1650,106216.9447506282
1651,111836.33991781902
1652,118144.14519355097
1653,120622.7564437408
1654,145785.03101577354
1655,148222.7422177787
1656,135325.76196725946
1657,147130.78332307027
1658,138573.9922717046
1659,145528.33682445087
1660,149588.14425097546
1661,367705.89270171686
1662,335502.11337177316
1663,332497.3111399892
1664,420889.7933422276
1665,294197.74131756555
1666,297109.86818511505
1667,302426.6707251009
1668,313966.77840033174
1669,289388.82057314133
1670,314124.22763806325
1671,266494.99136516824
1672,382747.9284090784
1673,284741.1203101296
1674,261047.15253597894
1675,189402.15650202567
1676,193524.47586139455
1677,211484.74350272468
1678,417650.96240085876
1679,324020.9053193829
1680,289739.57270663255
1681,253093.67322392692
1682,286551.19254677463
1683,192523.8480276917
1684,197860.46674334165
1685,171689.2328147313
1686,170418.8954441403
1687,177421.5098832096
1688,208099.5736109065
1689,206789.53429520992
1690,205238.82614561263
1691,192557.14236670872
1692,254810.38541281386
1693,183846.21004930465
1694,179735.02966249082
1695,178691.27800978138
1696,267898.0571840808
1697,183877.95914270892
1698,323745.4823152928
1699,300405.0818581688
1700,257952.7043331049
1701,283343.1950183851
1702,269447.4989697789
1703,259328.0212710842
1704,281458.45127365575
1705,244599.51126930118
1706,375501.4192793148
1707,203756.05583068705
1708,213932.14544961974
1709,280495.4207470827
1710,243606.35393699235
1711,267304.77270716405
1712,260138.72426723456
1713,258162.20304050343
1714,227419.05541129853
1715,208431.46490267362
1716,195754.8787282412
1717,188492.5751510954
1718,139516.46053077094
1719,219569.53878852655
1720,262870.4523025609
1721,192945.87373449444
1722,124451.26370428456
1723,157805.19866007427
1724,225761.76932925894
1725,233994.10448723915
1726,193685.35204652697
1727,152040.43195796898
1728,194416.0266547955
1729,173125.35915792547
1730,179473.79800361115
1731,107577.78028625832
1732,120436.65156360995
1733,125300.4854941743
1734,115323.43767602206
1735,129697.82896286086
1736,108516.7434328536
1737,330606.0209213742
1738,252805.48506066878
1739,267089.60226097936
1740,193747.10895403754
1741,190951.52952586394
1742,166445.93538031145
1743,177965.66578237386
1744,309695.610381613
1745,234895.25684970268
1746,229750.37717170385
1747,242154.39334613993
1748,230125.5596826428
1749,155108.50488743722
1750,157187.57951874658
1751,264199.34515879094
1752,119483.59712860896
1753,152928.3925492447
1754,234269.96789134154
1755,169374.08391134813
1756,112733.33646760741
1757,106338.8187359001
1758,133930.62204774912
1759,171767.0644629756
1760,170330.11083305464
1761,156058.30818913528
1762,171939.81733598956
1763,159142.8265082005
1764,107653.71954698279
1765,202879.91152032185
1766,202726.9241498448
1767,246765.8864865168
1768,143923.93284660997
1769,184344.3702620156
1770,159843.1714823353
1771,121729.81967576244
1772,136593.70432139328
1773,99775.51645474881
1774,156339.21812473284
1775,143037.34760748153
1776,137035.35262330226
1777,96633.88630565535
1778,141531.0058557298
1779,142576.11361539713
1780,191297.51484711352
1781,121683.63178021763
1782,50722.67268586648
1783,140769.3798703279
1784,89153.53470684681
1785,103448.28952487907
1786,140353.90221504378
1787,168092.00049540563
1788,185181.89059080963
1789,94133.7189583634
1790,34363.39324748912
1791,227550.41278745537
1792,186938.23834910197
1793,149333.2637360904
1794,174907.86837716727
1795,141290.48091903608
1796,140798.14125638176
1797,157903.93416208797
1798,108185.463216417
1799,101495.03887603479
1800,103467.60738882236
1801,103845.50872817147
1802,162177.3618378006
1803,173264.2466979893
1804,134555.10914225364
1805,143677.64857731108
1806,143672.38894624822
1807,169205.5719506205
1808,119251.00155189354
1809,110140.97723515076
1810,140371.21553739184
1811,56980.47140497691
1812,89475.208594308
1813,125094.09342063707
1814,68242.85195327224
1815,9547.130621889373
1816,92166.318018622
1817,91748.76280189259
1818,157939.5499552046
1819,119824.82759562763
1820,26543.763321903534
1821,122454.59151979047
1822,151846.57400480798
1823,3273.0422580633312
1824,135595.6099361279
1825,133913.79394458653
1826,103170.19023995171
1827,103255.7707341297
1828,131185.07896199543
1829,130534.17773975455
1830,160359.30958342552
1831,189882.71685859072
1832,105683.11504836776
1833,154959.46290632733
1834,141098.17871279642
1835,114805.55084407586
1836,136807.96351730824
1837,77074.90415158588
1838,120020.4821731504
1839,83148.13055011653
1840,122739.00015539257
1841,136062.40018410725
1842,66762.98490582919
1843,141211.6870537796
1844,129297.15251670661
1845,138587.8490086568
1846,149446.877048912
1847,163159.96138329827
1848,185181.89059080963
1849,120025.44149188884
1850,116164.08222657093
1851,151654.9477819493
1852,114490.75306913583
1853,115564.69226661301
1854,186366.52688939963
1855,163826.268641453
1856,235582.9251373075
1857,139354.53580359486
1858,150369.4101057537
1859,122132.52650528424
1860,162021.69234094513
1861,121059.91297746473
1862,263523.85970822163
1863,261611.46768954513
1864,261629.53676633048
1865,338653.4688433795
1866,314247.93896833714
1867,243591.3097603782
1868,284595.42105849064
1869,226964.76641349425
1870,251467.78649445577
1871,248906.8853181312
1872,171287.252913072
1873,226681.3666121408
1874,151268.77458640793
1875,211071.9510364344
1876,202409.20222064876
1877,227663.11165511864
1878,221044.30783004034
1879,122042.8168966251
1880,141035.91304266755
1881,263466.01007016934
1882,259664.20835669362
1883,204960.260134493
1884,220421.15942272474
1885,260667.84559376794
1886,278325.83402145584
1887,232088.10436726362
1888,288040.4228070034
1889,167023.55424812413
1890,116786.80989467702
1891,139843.43322076928
1892,76683.80044511892
1893,132234.42243626085
1894,105296.29274109332
1895,161776.32268415624
1896,117015.6270762207
1897,113076.98159420723
1898,121015.05741068884
1899,146024.33561796183
1900,156077.0965657367
1901,150794.86047151452
1902,155550.59815408546
1903,220300.70722028427
1904,130782.35794323497
1905,183862.47744649486
1906,154138.83824064955
1907,206407.7537553436
1908,126793.80399501557
1909,143485.47397662397
1910,133312.64771463466
1911,208603.20087074814
1912,286287.7072245991
1913,157686.4198710376
1914,45538.870154642966
1915,251071.8247401116
1916,15699.486155096907
1917,262764.1753437042
1918,150001.86943033896
1919,188780.2514119849
1920,173593.77223374485
1921,339572.5221326202
1922,303771.87999713444
1923,227088.95976416138
1924,224151.28130880557
1925,233011.3338261894
1926,346630.09219724825
1927,140421.39271154813
1928,163293.50803642278
1929,116220.03612986719
1930,150546.9175613986
1931,140588.64165114076
1932,139509.62941698497
1933,178033.22611237946
1934,187132.5427224161
1935,180987.4810543526
1936,192977.28136647446
1937,183286.95340682147
1938,161478.02375300857
1939,239999.66600197786
1940,197432.94491974707
1941,178485.49261438544
1942,190935.61599123082
1943,196088.33449689765
1944,275293.05210322654
1945,323945.09996289527
1946,155427.53483284125
1947,274435.39789477806
1948,184543.49343217677
1949,249258.03399388585
1950,213699.50674806442
1951,267185.7026368184
1952,244210.82327185478
1953,186888.092708488
1954,223533.15655485378
1955,135446.08960850746
1956,322248.4936242646
1957,172031.59321525902
1958,304114.29064662056
1959,141064.83519835374
1960,95976.48298652447
1961,111440.29942518868
1962,118993.1827343728
1963,139400.16518729716
1964,105608.10043920157
1965,134787.25687353034
1966,150032.79839175148
1967,281222.5138942301
1968,344691.7205511718
1969,333465.7134754744
1970,354839.81995312404
1971,398772.6711018153
1972,346929.4896056636
1973,263837.650808949
1974,291670.00613701553
1975,421385.5810682345
1976,289830.0943481452
1977,339816.9980986633
1978,307216.24548675213
1979,294923.04981145426
1980,191600.2563803948
1981,313892.4015769961
1982,224860.54502900247
1983,212357.91115900828
1984,185652.84772853972
1985,227918.31009506062
1986,227290.62945991615
1987,192797.33849734673
1988,176096.61380734574
1989,204920.9160008561
1990,224343.85597801697
1991,214899.28251158842
1992,245164.62374981586
1993,185906.84417283628
1994,244866.28988755704
1995,197546.68082719343
1996,291074.39950276376
1997,285970.5463706539
1998,314586.0388913208
1999,260061.27393210283
2000,301170.91820228007
2001,264317.13906042837
2002,240891.70210221247
2003,260300.3379675073
2004,281157.2160088429
2005,234575.74462978402
2006,225859.0335970451
2007,256107.6965856473
2008,220781.45706141973
2009,194618.14011443732
2010,216285.90121651697
2011,153413.5999199634
2012,184681.19971302804
2013,177669.30378874508
2014,194026.4007450051
2015,208176.964469529
2016,194092.3027750235
2017,212236.72307362454
2018,110595.22821565229
2019,134491.55321425432
2020,77992.49449088285
2021,96852.18736481015
2022,188915.01638675062
2023,132128.32600647327
2024,262871.1267257866
2025,342348.0437599423
2026,181657.80622162507
2027,142845.94956198614
2028,170576.05263900664
2029,159443.85245242715
2030,261923.03387512476
2031,255581.26341462135
2032,243702.9924473758
2033,255047.0513486953
2034,169867.82594625815
2035,235875.10382585158
2036,222650.8274454123
2037,226722.0276833477
2038,312060.4826424038
2039,212388.0691003194
2040,354261.54105249676
2041,272796.684788011
2042,214998.2092272672
2043,176274.60179640492
2044,194753.65697107627
2045,217985.64830317907
2046,138470.27808125224
2047,138452.46932287817
2048,136545.6720969563
2049,131358.8081258724
2050,191113.23215459543
2051,117434.26494439645
2052,121828.44176254724
2053,143121.21219532448
2054,67218.2318645867
2055,156041.01803810894
2056,141218.06095794658
2057,110461.40789623023
2058,217124.70905109984
2059,125557.97833080613
2060,202398.2027826882
2061,194791.40694563952
2062,118382.85325004952
2063,99444.06472095428
2064,136051.53056510142
2065,118264.99387044902
2066,179063.53647615737
2067,121143.41874609143
2068,136172.89083431615
2069,79979.9173311845
2070,101840.06670841132
2071,71086.84075113013
2072,153235.7320750861
2073,127702.00528501347
2074,189204.33062347816
2075,158926.6596340076
2076,122176.9589588216
2077,130450.97113631596
2078,114990.69573961338
2079,141492.85613603983
2080,122499.2519700157
2081,124556.15995155624
2082,109880.03550666873
2083,141085.56283477927
2084,101670.44245947595
2085,108949.18289084965
2086,156645.92972933408
2087,129323.92336442485
2088,113745.72289567813
2089,65336.882834282704
2090,133069.62467632862
2091,71446.16402711137
2092,139126.6571453528
2093,133137.7052566551
2094,129718.88680902566
2095,150185.1033655058
2096,79062.66676483699
2097,76844.08371332986
2098,142736.89236691757
2099,11735.163305807393
2100,37095.37591570965
2101,104372.10370237683
2102,157160.10548518924
2103,94588.08792277309
2104,141942.84503078507
2105,119500.28711004299
2106,11692.322796282358
2107,197284.86631274293
2108,120280.62285092007
2109,104113.2205012436
2110,126333.83408061718
2111,184624.7143780503
2112,121176.00357492594
2113,122218.28176208283
2114,123791.76615747367
2115,162723.63598865946
2116,110362.13981450675
2117,165704.814399485
2118,139045.7374688366
2119,109533.61845557252
2120,112103.6459324942
2121,86583.93519976782
2122,86275.00736946892
2123,106190.28684042231
